location_id,sensors_id,location,datetime,lat,lon,parameter,units,value
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 08:00:00+00:00,21.0284,105.8556,pm10,µg/m³,13.7
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 09:00:00+00:00,21.0284,105.8556,pm10,µg/m³,8.7
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 10:00:00+00:00,21.0284,105.8556,pm10,µg/m³,9.1
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 11:00:00+00:00,21.0284,105.8556,pm10,µg/m³,13.4
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 12:00:00+00:00,21.0284,105.8556,pm10,µg/m³,8.3
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 13:00:00+00:00,21.0284,105.8556,pm10,µg/m³,7.3
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 14:00:00+00:00,21.0284,105.8556,pm10,µg/m³,7.8
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 15:00:00+00:00,21.0284,105.8556,pm10,µg/m³,5.7
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 16:00:00+00:00,21.0284,105.8556,pm10,µg/m³,13.8
2161294,7772082,Cung thiếu nhi-2131270,2024-09-09 17:00:00+00:00,21.0284,105.8556,pm10,µg/m³,15.8
2161294,7772104,Cung thiếu nhi-2131270,2024-09-09 08:00:00+00:00,21.0284,105.8556,pm25,µg/m³,10.3
2161294,7772104,Cung thiếu nhi-2131270,2024-09-09 09:00:00+00:00,21.0284,105.8556,pm25,µg/m³,7.0
2161294,7772104,Cung thiếu nhi-2131270,2024-09-09 10:00:00+00:00,21.0284,105.8556,pm25,µg/m³,7.3
2161294,7772104,Cung thiếu nhi-2131270,2024-09-09 11:00:00+00:00,21.0284,105.8556,pm25,µg/m³,10.2
2161294,7772104,Cung thiếu nhi-2131270,2024-09-09 12:00:00+00:00,21.0284,105.8556,pm25,µg/m³,6.7
2161294,7772104,Cung thiếu nhi-2131270,2024-09-09 13:00:00+00:00,21.0284,105.8556,pm25,µg/m³,6.0
2161294,7772104,Cung thiếu nhi-2131270,2024-09-09 14:00:00+00:00,21.0284,105.8556,pm25,µg/m³,6.4
2161294,7772104,Cung thiếu nhi-2131270,2024-09-09 15:00:00+00:00,21.0284,105.8556,pm25,µg/m³,5.0
2161294,7772104,Cung thiếu nhi-2131270,2024-09-09 16:00:00+00:00,21.0284,105.8556,pm25,µg/m³,10.5
