datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height
2022-08-01 17:00:00+00:00,26.7005,95.66881,0.0,0.0,4.510787,118.61037,1006.3,75.0
2022-08-01 18:00:00+00:00,26.7005,96.52167,0.1,0.1,4.072935,135.0001,1006.0,65.0
2022-08-01 19:00:00+00:00,26.3005,97.95189,0.3,0.3,4.6938257,147.52882,1005.6,65.0
2022-08-01 20:00:00+00:00,26.2005,96.79576,0.0,0.0,3.96,90.0,1005.3,80.0
2022-08-01 21:00:00+00:00,26.2005,96.50896,0.0,0.0,3.8939953,56.3099,1005.1,110.0
2022-08-01 22:00:00+00:00,25.8505,97.94513,0.0,0.0,3.8773184,68.19853,1005.1,105.0
2022-08-01 23:00:00+00:00,26.2505,97.37255,0.0,0.0,4.379589,80.53775,1005.5,105.0
2022-08-02 00:00:00+00:00,27.5505,91.82484,0.0,0.0,7.2805495,98.530685,1006.4,245.0
2022-08-02 01:00:00+00:00,28.8005,86.39315,0.2,0.2,6.3690495,132.70937,1007.1,360.0
2022-08-02 02:00:00+00:00,29.7505,81.77994,0.2,0.2,5.904439,142.43134,1007.2,570.0
2022-08-02 03:00:00+00:00,30.8005,75.647736,0.1,0.1,7.289445,147.09476,1007.2,900.0
2022-08-02 04:00:00+00:00,31.4505,73.32935,0.1,0.1,7.2,143.13002,1007.2,1150.0
2022-08-02 05:00:00+00:00,31.950499,71.91262,0.1,0.1,6.4096174,141.84273,1006.7,985.0
2022-08-02 06:00:00+00:00,32.3005,70.92022,0.1,0.1,6.3690495,137.29063,1005.5,540.0
2022-08-02 07:00:00+00:00,32.3505,70.92919,0.1,0.1,6.3690495,132.70937,1004.5,550.0
2022-08-02 08:00:00+00:00,32.3005,69.67408,1.1,1.1,4.379589,99.46225,1003.5,660.0
2022-08-02 09:00:00+00:00,29.8005,79.63867,0.5,0.5,17.072504,155.05612,1003.4,725.0
2022-08-02 10:00:00+00:00,29.2505,81.7191,0.0,0.0,11.304229,170.83772,1003.5,545.0
2022-08-02 11:00:00+00:00,28.8505,83.13809,0.0,0.0,6.87779,173.99109,1003.8,360.0
2022-08-02 12:00:00+00:00,29.0505,85.90845,0.0,0.0,7.7879906,146.3099,1004.6,310.0
2022-08-02 13:00:00+00:00,28.6505,87.14804,0.0,0.0,6.0347,162.64589,1005.7,295.0
2022-08-02 14:00:00+00:00,28.3005,89.72931,0.0,0.0,6.0347,162.64589,1006.9,170.0
2022-08-02 15:00:00+00:00,28.1005,91.31711,0.0,0.0,6.297428,149.03632,1007.8,95.0
2022-08-02 16:00:00+00:00,28.0005,91.310974,0.0,0.0,7.5942082,148.57048,1008.2,80.0
2022-08-02 17:00:00+00:00,27.6505,91.559685,0.0,0.0,6.989936,145.49142,1007.5,55.0
2022-08-02 18:00:00+00:00,27.2505,92.90132,0.0,0.0,5.634891,153.43501,1007.2,50.0
2022-08-02 19:00:00+00:00,26.7505,95.10569,0.0,0.0,4.510787,151.38963,1006.8,55.0
2022-08-02 20:00:00+00:00,26.5505,95.66411,0.0,0.0,4.1046314,142.12495,1006.4,60.0
2022-08-02 21:00:00+00:00,26.0505,96.21878,0.0,0.0,4.6102495,141.34016,1006.4,65.0
2022-08-02 22:00:00+00:00,26.8005,94.26616,0.0,0.0,3.096837,125.537766,1006.3,55.0
2022-08-02 23:00:00+00:00,26.2005,98.24092,0.0,0.0,1.835647,101.3099,1006.5,30.0
2022-08-03 00:00:00+00:00,27.8505,91.30175,0.0,0.0,2.8799999,90.0,1007.4,120.0
2022-08-03 01:00:00+00:00,29.3005,82.9435,0.0,0.0,1.8,126.86999,1007.5,370.0
2022-08-03 02:00:00+00:00,30.4505,75.81776,0.1,0.1,1.1384199,251.56496,1007.5,565.0
2022-08-03 03:00:00+00:00,31.2505,71.15334,0.0,0.0,2.3051248,308.65982,1007.4,730.0
2022-08-03 04:00:00+00:00,32.0505,67.59098,0.1,0.1,2.5959969,303.6901,1006.9,825.0
2022-08-03 05:00:00+00:00,32.3005,67.639656,0.1,0.1,4.1046314,254.74483,1006.4,925.0
2022-08-03 06:00:00+00:00,32.900497,66.170425,0.0,0.0,2.5455842,224.9999,1005.5,1045.0
2022-08-03 07:00:00+00:00,33.2505,64.11651,0.0,0.0,2.4149535,153.43501,1004.3,1095.0
2022-08-03 08:00:00+00:00,33.450497,62.095764,0.0,0.0,5.3999996,143.13002,1003.0,1080.0
2022-08-03 09:00:00+00:00,33.0005,63.494694,0.0,0.0,7.653705,138.81418,1002.4,995.0
2022-08-03 10:00:00+00:00,32.3505,67.448875,0.0,0.0,8.913181,136.63654,1002.2,655.0
2022-08-03 11:00:00+00:00,31.2505,75.27215,0.0,0.0,9.178235,138.17992,1002.6,185.0
2022-08-03 12:00:00+00:00,31.0505,75.46333,0.0,0.0,10.787993,154.2901,1003.3,290.0
2022-08-03 13:00:00+00:00,30.4505,78.3266,0.0,0.0,12.594856,149.03632,1003.9,360.0
2022-08-03 14:00:00+00:00,29.8505,82.03369,0.0,0.0,11.770403,156.57129,1005.0,345.0
2022-08-03 15:00:00+00:00,29.4005,83.20039,0.0,0.0,10.703569,160.34608,1005.6,305.0
2022-08-03 16:00:00+00:00,29.0005,84.145546,0.0,0.0,11.620809,163.81073,1005.9,265.0
2022-08-03 17:00:00+00:00,28.6005,85.35817,0.0,0.0,11.503113,159.86362,1005.2,165.0
2022-08-03 18:00:00+00:00,28.3005,86.85941,0.0,0.0,9.83268,156.2505,1004.5,135.0
2022-08-03 19:00:00+00:00,28.1005,87.61688,0.0,0.0,8.534353,152.35411,1003.9,140.0
2022-08-03 20:00:00+00:00,27.8505,88.6407,0.0,0.0,6.489992,146.3099,1003.4,155.0
2022-08-03 21:00:00+00:00,27.5505,90.74443,0.0,0.0,5.315336,118.30067,1003.4,130.0
2022-08-03 22:00:00+00:00,27.1505,93.44783,0.0,0.0,4.6800003,112.61991,1003.3,80.0
2022-08-03 23:00:00+00:00,27.3005,94.565475,0.0,0.0,2.2768397,108.43504,1003.7,25.0
2022-08-04 00:00:00+00:00,28.3505,88.15793,0.0,0.0,2.9024127,119.74479,1004.7,145.0
2022-08-04 01:00:00+00:00,29.4505,84.19373,0.0,0.0,0.5091169,135.0001,1004.9,360.0
2022-08-04 02:00:00+00:00,30.7005,77.900986,0.0,0.0,2.4149535,333.43503,1004.7,580.0
2022-08-04 03:00:00+00:00,31.8005,72.09929,0.0,0.0,5.0911684,315.0001,1004.3,680.0
