datetime,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,pressure_msl,boundary_layer_height,pm10_cams,pm2_5_cams,carbon_monoxide_cams,nitrogen_dioxide_cams,sulphur_dioxide_cams,ozone_cams,location_id,lat,lon
2025-10-21 14:00:00+07:00,28.295500,54.000000,0.000000,0.000000,13.527572,25.201094,1013.900024,1595.000000,13.800000,13.700000,448.000000,5.100000,9.800000,99.000000,2161291,21.039800,105.765200
2025-10-21 15:00:00+07:00,27.995501,55.000000,0.000000,0.000000,12.727921,28.739704,1013.500000,1520.000000,14.100000,14.100000,533.000000,7.600000,11.500000,90.000000,2161291,21.039800,105.765200
2025-10-21 16:00:00+07:00,27.445499,56.000000,0.000000,0.000000,11.808878,37.568665,1013.799988,1505.000000,16.100000,16.000000,597.000000,11.500000,14.300000,81.000000,2161291,21.039800,105.765200
2025-10-21 17:00:00+07:00,26.395500,58.000000,0.000000,0.000000,9.449572,40.364468,1014.400024,805.000000,19.600000,19.500000,608.000000,18.100000,19.200001,71.000000,2161291,21.039800,105.765200
2025-10-21 18:00:00+07:00,25.145500,61.000000,0.000000,0.000000,8.942214,40.100849,1015.700012,770.000000,23.799999,23.700001,597.000000,26.100000,25.200001,59.000000,2161291,21.039800,105.765200
2025-10-21 19:00:00+07:00,24.645500,64.000000,0.000000,0.000000,7.653705,41.185837,1015.500000,830.000000,23.500000,23.500000,608.000000,21.200001,24.299999,51.000000,2161291,21.039800,105.765200
2025-10-21 20:00:00+07:00,23.845499,65.000000,0.000000,0.000000,7.244860,26.564985,1017.000000,915.000000,25.700001,25.700001,686.000000,22.400000,25.600000,48.000000,2161291,21.039800,105.765200
2025-10-21 21:00:00+07:00,22.995501,67.000000,0.000000,0.000000,6.924738,8.972550,1017.200012,1000.000000,27.700001,27.700001,787.000000,24.000000,27.400000,43.000000,2161291,21.039800,105.765200
2025-10-21 22:00:00+07:00,22.295500,67.000000,0.000000,0.000000,6.849467,356.987274,1017.500000,1035.000000,30.900000,30.900000,822.000000,25.000000,28.400000,40.000000,2161291,21.039800,105.765200
2025-10-21 23:00:00+07:00,21.595499,67.000000,0.000000,0.000000,6.569383,350.537750,1017.599976,980.000000,31.900000,31.900000,729.000000,25.000000,28.299999,39.000000,2161291,21.039800,105.765200
2025-10-22 00:00:00+07:00,21.045500,68.000000,0.000000,0.000000,6.725354,344.475830,1017.400024,970.000000,30.900000,30.700001,569.000000,24.299999,27.400000,38.000000,2161291,21.039800,105.765200
2025-10-22 01:00:00+07:00,21.945499,67.000000,0.000000,0.000000,5.241679,344.054535,1016.599976,935.000000,28.500000,28.500000,438.000000,23.000000,26.000000,38.000000,2161291,21.039800,105.765200
2025-10-22 02:00:00+07:00,21.345499,68.000000,0.000000,0.000000,5.411986,356.186005,1016.599976,845.000000,22.600000,22.600000,362.000000,20.500000,23.500000,38.000000,2161291,21.039800,105.765200
2025-10-22 03:00:00+07:00,21.095499,68.000000,0.000000,0.000000,5.411986,3.814010,1016.599976,825.000000,21.000000,21.000000,315.000000,17.400000,20.500000,39.000000,2161291,21.039800,105.765200
2025-10-22 04:00:00+07:00,20.745501,69.000000,0.000000,0.000000,5.506941,11.309896,1016.900024,785.000000,20.799999,20.799999,309.000000,15.400000,18.700001,40.000000,2161291,21.039800,105.765200
2025-10-22 05:00:00+07:00,20.345499,69.000000,0.000000,0.000000,5.154416,12.094739,1017.799988,780.000000,21.200001,21.200001,380.000000,15.800000,19.700001,38.000000,2161291,21.039800,105.765200
2025-10-22 06:00:00+07:00,19.945499,70.000000,0.000000,0.000000,5.091168,8.130019,1018.599976,770.000000,21.900000,21.900000,492.000000,17.299999,22.100000,37.000000,2161291,21.039800,105.765200
2025-10-22 07:00:00+07:00,21.045500,71.000000,0.000000,0.000000,4.735060,8.746089,1019.099976,925.000000,20.500000,20.500000,558.000000,18.299999,22.600000,35.000000,2161291,21.039800,105.765200
2025-10-22 08:00:00+07:00,21.995501,68.000000,0.000000,0.000000,7.771331,13.392516,1019.799988,1020.000000,16.799999,16.799999,526.000000,15.100000,19.900000,44.000000,2161291,21.039800,105.765200
2025-10-22 09:00:00+07:00,22.945499,62.000000,0.000000,0.000000,12.864649,17.928020,1020.099976,1090.000000,14.200000,14.100000,448.000000,10.600000,16.200001,57.000000,2161291,21.039800,105.765200
2025-10-22 10:00:00+07:00,23.895500,60.000000,0.000000,0.000000,15.034041,16.699326,1019.900024,1220.000000,13.400000,13.400000,384.000000,7.000000,13.300000,70.000000,2161291,21.039800,105.765200
2025-10-22 11:00:00+07:00,24.695499,58.000000,0.000000,0.000000,15.379206,16.313938,1019.099976,1515.000000,13.400000,13.300000,350.000000,5.000000,11.800000,83.000000,2161291,21.039800,105.765200
2025-10-22 12:00:00+07:00,25.445499,56.000000,0.000000,0.000000,14.458382,18.886187,1018.200012,1585.000000,13.900000,13.800000,330.000000,4.000000,11.000000,96.000000,2161291,21.039800,105.765200
2025-10-22 13:00:00+07:00,25.745501,56.000000,0.000000,0.000000,13.570615,21.801476,1017.299988,1615.000000,14.100000,14.100000,342.000000,4.100000,10.900000,103.000000,2161291,21.039800,105.765200
2025-10-22 14:00:00+07:00,25.695499,56.000000,0.000000,0.000000,12.879752,26.564985,1016.299988,1580.000000,12.700000,12.700000,408.000000,5.300000,11.200000,101.000000,2161291,21.039800,105.765200
2025-10-22 15:00:00+07:00,25.795500,55.000000,0.000000,0.000000,12.240000,28.072395,1015.700012,1340.000000,12.200000,12.200000,505.000000,7.500000,12.100000,94.000000,2161291,21.039800,105.765200
2025-10-22 16:00:00+07:00,25.495501,55.000000,0.000000,0.000000,11.183201,33.178535,1015.799988,910.000000,15.400000,15.300000,584.000000,11.200000,14.200000,85.000000,2161291,21.039800,105.765200
2025-10-22 17:00:00+07:00,24.745501,56.000000,0.000000,0.000000,8.714677,38.290207,1016.299988,655.000000,20.000000,19.900000,631.000000,18.000000,18.900000,73.000000,2161291,21.039800,105.765200
2025-10-22 18:00:00+07:00,23.745501,59.000000,0.000000,0.000000,6.130579,40.236294,1017.000000,715.000000,24.700001,24.600000,659.000000,26.200001,24.799999,59.000000,2161291,21.039800,105.765200
2025-10-22 19:00:00+07:00,23.345499,65.000000,0.000000,0.000000,5.001280,59.743652,1017.599976,770.000000,26.500000,26.500000,660.000000,26.799999,28.600000,50.000000,2161291,21.039800,105.765200
2025-10-22 20:00:00+07:00,22.795500,67.000000,0.000000,0.000000,4.610250,51.340172,1018.299988,815.000000,25.600000,25.600000,620.000000,24.600000,27.000000,50.000000,2161291,21.039800,105.765200
2025-10-22 21:00:00+07:00,22.445499,69.000000,0.000000,0.000000,3.600000,36.869991,1018.400024,885.000000,25.000000,25.000000,553.000000,21.600000,24.799999,49.000000,2161291,21.039800,105.765200
2025-10-22 22:00:00+07:00,22.245501,70.000000,0.000000,0.000000,3.415260,18.435053,1018.299988,945.000000,24.600000,24.600000,490.000000,18.700001,22.600000,49.000000,2161291,21.039800,105.765200
2025-10-22 23:00:00+07:00,21.895500,72.000000,0.000000,0.000000,3.877318,21.801476,1018.599976,1005.000000,23.400000,23.299999,438.000000,16.299999,20.400000,49.000000,2161291,21.039800,105.765200
2025-10-23 00:00:00+07:00,21.645500,72.000000,0.000000,0.000000,2.968636,14.036275,1018.500000,1020.000000,21.700001,21.600000,390.000000,14.100000,18.299999,50.000000,2161291,21.039800,105.765200
2025-10-23 01:00:00+07:00,21.895500,75.000000,0.100000,0.100000,2.414953,63.435013,1018.000000,975.000000,20.400000,20.299999,356.000000,12.400000,16.500000,51.000000,2161291,21.039800,105.765200
2025-10-23 02:00:00+07:00,20.995501,80.000000,0.700000,0.700000,1.484318,104.036270,1017.700012,945.000000,19.600000,19.400000,336.000000,11.200000,15.100000,52.000000,2161291,21.039800,105.765200
2025-10-23 03:00:00+07:00,20.995501,80.000000,0.000000,0.000000,1.938659,68.198532,1017.700012,910.000000,19.100000,19.000000,331.000000,10.500000,14.200000,52.000000,2161291,21.039800,105.765200
2025-10-23 04:00:00+07:00,20.845499,78.000000,0.000000,0.000000,3.617955,84.289497,1017.900024,885.000000,19.200001,19.000000,352.000000,10.700000,14.000000,52.000000,2161291,21.039800,105.765200
2025-10-23 05:00:00+07:00,20.495501,76.000000,0.000000,0.000000,5.191994,33.690102,1018.299988,875.000000,19.100000,19.000000,424.000000,12.400000,15.100000,50.000000,2161291,21.039800,105.765200
2025-10-23 06:00:00+07:00,20.245501,73.000000,0.000000,0.000000,3.893995,33.690102,1019.000000,840.000000,19.799999,19.700001,521.000000,15.000000,17.000000,47.000000,2161291,21.039800,105.765200
2025-10-23 07:00:00+07:00,19.245501,85.000000,0.000000,0.000000,3.240000,360.000000,1020.299988,820.000000,21.700001,21.600000,579.000000,16.500000,18.500000,47.000000,2161291,21.039800,105.765200
2025-10-23 08:00:00+07:00,19.245501,79.000000,0.100000,0.100000,6.830519,18.435053,1020.700012,835.000000,21.400000,21.200001,559.000000,15.900000,18.799999,49.000000,2161291,21.039800,105.765200
2025-10-23 09:00:00+07:00,18.795500,80.000000,0.000000,0.000000,6.162207,6.709750,1021.200012,830.000000,21.200001,21.100000,499.000000,15.100000,19.100000,51.000000,2161291,21.039800,105.765200
2025-10-23 10:00:00+07:00,18.645500,83.000000,0.000000,0.000000,4.802999,347.005371,1021.099976,805.000000,19.400000,19.299999,449.000000,14.000000,18.900000,54.000000,2161291,21.039800,105.765200
2025-10-23 11:00:00+07:00,18.995501,83.000000,0.000000,0.000000,4.320000,360.000000,1020.700012,785.000000,18.299999,18.100000,425.000000,12.400000,17.700001,59.000000,2161291,21.039800,105.765200
2025-10-23 12:00:00+07:00,18.895500,80.000000,0.000000,0.000000,4.735060,8.746089,1020.200012,715.000000,17.400000,17.200001,411.000000,10.500000,16.000000,65.000000,2161291,21.039800,105.765200
2025-10-23 13:00:00+07:00,19.995501,80.000000,0.000000,0.000000,3.877318,21.801476,1019.400024,610.000000,17.100000,16.900000,412.000000,9.500000,14.800000,69.000000,2161291,21.039800,105.765200
2025-10-23 14:00:00+07:00,19.845499,78.000000,0.000000,0.000000,4.213692,19.983198,1019.099976,585.000000,17.400000,17.200001,427.000000,9.100000,14.100000,72.000000,2161291,21.039800,105.765200
2025-10-23 15:00:00+07:00,19.845499,78.000000,0.000000,0.000000,4.024922,10.304792,1018.400024,585.000000,17.600000,17.500000,456.000000,9.600000,14.000000,74.000000,2161291,21.039800,105.765200
2025-10-23 16:00:00+07:00,19.545500,81.000000,0.000000,0.000000,3.600000,360.000000,1018.299988,555.000000,18.600000,18.400000,503.000000,12.300000,15.800000,71.000000,2161291,21.039800,105.765200
2025-10-23 17:00:00+07:00,19.295500,81.000000,0.000000,0.000000,3.758510,343.300690,1018.500000,570.000000,21.900000,21.700001,593.000000,19.200001,20.799999,61.000000,2161291,21.039800,105.765200
2025-10-23 18:00:00+07:00,19.195499,80.000000,0.000000,0.000000,3.096837,324.462250,1018.900024,555.000000,27.400000,27.200001,700.000000,28.400000,27.700001,47.000000,2161291,21.039800,105.765200
2025-10-23 19:00:00+07:00,20.095499,79.000000,0.000000,0.000000,1.938659,338.198517,1019.200012,710.000000,35.500000,35.299999,756.000000,39.299999,42.700001,30.000000,2161291,21.039800,105.765200
2025-10-23 20:00:00+07:00,19.995501,79.000000,0.000000,0.000000,1.800000,360.000000,1020.000000,725.000000,34.599998,34.299999,717.000000,39.200001,45.000000,29.000000,2161291,21.039800,105.765200
2025-10-23 21:00:00+07:00,19.895500,79.000000,0.000000,0.000000,2.545584,351.869995,1020.500000,735.000000,34.799999,34.599998,626.000000,39.099998,48.099998,28.000000,2161291,21.039800,105.765200
2025-10-23 22:00:00+07:00,19.595499,80.000000,0.000000,0.000000,2.741678,336.801392,1020.700012,735.000000,35.500000,35.299999,541.000000,39.000000,49.799999,27.000000,2161291,21.039800,105.765200
2025-10-23 23:00:00+07:00,19.345499,81.000000,0.000000,0.000000,3.096837,324.462250,1020.500000,635.000000,36.000000,35.900002,478.000000,39.000000,48.900002,25.000000,2161291,21.039800,105.765200
2025-10-24 00:00:00+07:00,19.195499,81.000000,0.000000,0.000000,3.319036,319.398773,1020.099976,585.000000,35.700001,35.500000,421.000000,38.900002,46.700001,23.000000,2161291,21.039800,105.765200
2025-10-24 01:00:00+07:00,19.445499,83.000000,0.000000,0.000000,3.219938,296.564972,1019.400024,605.000000,35.400002,35.200001,377.000000,38.700001,45.000000,21.000000,2161291,21.039800,105.765200
2025-10-24 02:00:00+07:00,19.395500,83.000000,0.000000,0.000000,3.219938,296.564972,1018.900024,575.000000,34.500000,34.200001,332.000000,37.900002,44.500000,21.000000,2161291,21.039800,105.765200
2025-10-24 03:00:00+07:00,19.345499,84.000000,0.000000,0.000000,3.545589,293.962494,1018.599976,580.000000,34.000000,33.799999,299.000000,36.900002,44.599998,22.000000,2161291,21.039800,105.765200
2025-10-24 04:00:00+07:00,19.295500,84.000000,0.100000,0.100000,2.741678,293.198608,1018.799988,590.000000,33.900002,33.599998,325.000000,36.400002,45.400002,22.000000,2161291,21.039800,105.765200
2025-10-24 05:00:00+07:00,19.045500,86.000000,0.300000,0.300000,3.259938,276.340088,1018.799988,570.000000,34.000000,33.799999,467.000000,37.599998,48.200001,21.000000,2161291,21.039800,105.765200
2025-10-24 06:00:00+07:00,18.945499,86.000000,0.200000,0.200000,3.671294,281.309906,1019.299988,560.000000,35.299999,35.000000,667.000000,39.400002,51.700001,19.000000,2161291,21.039800,105.765200
2025-10-24 07:00:00+07:00,19.245501,87.000000,0.000000,0.000000,4.104631,307.875031,1020.099976,585.000000,38.299999,38.099998,800.000000,38.200001,52.299999,20.000000,2161291,21.039800,105.765200
2025-10-24 08:00:00+07:00,19.345499,89.000000,0.400000,0.400000,5.116561,309.289368,1020.799988,850.000000,37.599998,37.299999,802.000000,34.500000,48.099998,25.000000,2161291,21.039800,105.765200
2025-10-24 09:00:00+07:00,19.695499,88.000000,0.000000,0.000000,5.400000,306.869965,1021.299988,945.000000,35.900002,35.500000,737.000000,29.400000,42.299999,32.000000,2161291,21.039800,105.765200
2025-10-24 10:00:00+07:00,19.895500,85.000000,0.000000,0.000000,5.860375,317.489594,1021.200012,950.000000,33.599998,33.299999,664.000000,25.200001,37.599998,38.000000,2161291,21.039800,105.765200
2025-10-24 11:00:00+07:00,19.945499,84.000000,0.000000,0.000000,6.489992,326.309906,1020.599976,910.000000,32.400002,32.000000,579.000000,22.799999,34.799999,43.000000,2161291,21.039800,105.765200
2025-10-24 12:00:00+07:00,19.845499,83.000000,0.000000,0.000000,5.692099,325.304779,1019.799988,895.000000,31.200001,31.000000,486.000000,21.400000,32.900002,48.000000,2161291,21.039800,105.765200
2025-10-24 13:00:00+07:00,20.945499,79.000000,0.000000,0.000000,5.315336,331.699341,1018.599976,845.000000,30.700001,30.400000,460.000000,20.900000,32.299999,52.000000,2161291,21.039800,105.765200
2025-10-24 14:00:00+07:00,20.895500,80.000000,0.000000,0.000000,5.400000,323.130035,1017.700012,835.000000,31.500000,31.200001,521.000000,21.100000,33.200001,56.000000,2161291,21.039800,105.765200
2025-10-24 15:00:00+07:00,20.595499,85.000000,0.000000,0.000000,4.843305,318.012878,1017.000000,1015.000000,33.400002,33.099998,649.000000,22.299999,35.299999,59.000000,2161291,21.039800,105.765200
2025-10-24 16:00:00+07:00,20.395500,87.000000,0.000000,0.000000,4.896530,306.027466,1016.799988,1020.000000,35.200001,34.799999,854.000000,25.100000,37.400002,58.000000,2161291,21.039800,105.765200
2025-10-24 17:00:00+07:00,20.045500,88.000000,0.100000,0.100000,5.001280,300.256348,1017.299988,485.000000,36.799999,36.599998,1226.000000,31.000000,39.299999,49.000000,2161291,21.039800,105.765200
2025-10-24 18:00:00+07:00,19.795500,89.000000,0.000000,0.000000,5.191994,303.690094,1017.500000,380.000000,41.299999,41.099998,1675.000000,38.500000,41.299999,36.000000,2161291,21.039800,105.765200
2025-10-24 19:00:00+07:00,20.345499,89.000000,0.000000,0.000000,4.610250,308.659821,1017.700012,330.000000,48.900002,48.500000,1942.000000,44.700001,43.799999,23.000000,2161291,21.039800,105.765200
2025-10-24 20:00:00+07:00,20.295500,91.000000,0.000000,0.000000,5.116561,309.289368,1018.200012,335.000000,47.400002,47.099998,1881.000000,43.700001,44.000000,22.000000,2161291,21.039800,105.765200
2025-10-24 21:00:00+07:00,20.345499,93.000000,0.000000,0.000000,5.116561,309.289368,1018.400024,345.000000,47.500000,47.099998,1639.000000,42.299999,44.099998,21.000000,2161291,21.039800,105.765200
2025-10-24 22:00:00+07:00,20.445499,94.000000,0.000000,0.000000,5.400000,306.869965,1018.400024,205.000000,48.500000,48.299999,1396.000000,40.900002,43.599998,20.000000,2161291,21.039800,105.765200
2025-10-24 23:00:00+07:00,20.445499,93.000000,0.000000,0.000000,5.116561,309.289368,1018.400024,165.000000,48.700001,48.299999,1196.000000,39.700001,41.799999,19.000000,2161291,21.039800,105.765200
2025-10-25 00:00:00+07:00,20.295500,92.000000,0.000000,0.000000,5.351785,312.273621,1018.000000,160.000000,47.299999,46.900002,995.000000,38.500000,39.400002,18.000000,2161291,21.039800,105.765200
2025-10-25 01:00:00+07:00,20.395500,91.000000,0.000000,0.000000,5.351785,312.273621,1017.700012,150.000000,46.400002,46.099998,841.000000,37.400002,37.599998,18.000000,2161291,21.039800,105.765200
2025-10-25 02:00:00+07:00,20.245501,91.000000,0.000000,0.000000,5.351785,312.273621,1017.400024,145.000000,45.599998,45.299999,735.000000,36.299999,36.900002,18.000000,2161291,21.039800,105.765200
2025-10-25 03:00:00+07:00,20.195499,91.000000,0.000000,0.000000,5.091168,315.000092,1017.500000,150.000000,44.799999,44.500000,676.000000,35.299999,36.900002,18.000000,2161291,21.039800,105.765200
2025-10-25 04:00:00+07:00,20.095499,92.000000,0.000000,0.000000,4.843305,311.987122,1017.200012,155.000000,43.900002,43.500000,705.000000,34.700001,37.500000,18.000000,2161291,21.039800,105.765200
2025-10-25 05:00:00+07:00,20.095499,92.000000,0.000000,0.000000,4.104631,307.875031,1017.200012,150.000000,44.000000,43.799999,913.000000,35.200001,39.400002,17.000000,2161291,21.039800,105.765200
2025-10-25 06:00:00+07:00,20.045500,92.000000,0.000000,0.000000,4.104631,307.875031,1017.400024,160.000000,46.000000,45.599998,1208.000000,36.099998,42.000000,16.000000,2161291,21.039800,105.765200
2025-10-25 07:00:00+07:00,20.445499,93.000000,0.000000,0.000000,4.610250,308.659821,1018.000000,225.000000,35.200001,35.000000,1357.000000,36.299999,40.200001,18.000000,2161291,21.039800,105.765200
2025-10-25 08:00:00+07:00,21.145500,92.000000,0.000000,0.000000,4.843305,311.987122,1018.700012,350.000000,32.799999,32.599998,1212.000000,32.200001,39.299999,27.000000,2161291,21.039800,105.765200
2025-10-25 09:00:00+07:00,21.845499,87.000000,0.000000,0.000000,5.692099,325.304779,1019.400024,570.000000,30.400000,30.299999,921.000000,26.500000,38.099998,40.000000,2161291,21.039800,105.765200
2025-10-25 10:00:00+07:00,22.845499,77.000000,0.000000,0.000000,7.172949,342.474335,1019.400024,760.000000,28.900000,28.600000,691.000000,21.299999,36.400002,55.000000,2161291,21.039800,105.765200
2025-10-25 11:00:00+07:00,23.295500,72.000000,0.000000,0.000000,8.825508,348.231720,1018.900024,865.000000,28.600000,28.400000,595.000000,17.100000,34.200001,72.000000,2161291,21.039800,105.765200
2025-10-25 12:00:00+07:00,23.595499,72.000000,0.000000,0.000000,10.137692,343.495544,1017.799988,925.000000,29.400000,29.200001,560.000000,13.400000,31.600000,91.000000,2161291,21.039800,105.765200
2025-10-25 13:00:00+07:00,25.045500,67.000000,0.000000,0.000000,9.000000,343.739716,1016.799988,960.000000,31.000000,30.700001,573.000000,10.900000,29.299999,105.000000,2161291,21.039800,105.765200
2025-10-25 14:00:00+07:00,25.145500,67.000000,0.000000,0.000000,9.107359,341.564941,1015.799988,1010.000000,32.700001,32.500000,582.000000,9.500000,27.200001,113.000000,2161291,21.039800,105.765200
2025-10-25 15:00:00+07:00,25.045500,69.000000,0.000000,0.000000,8.225035,336.801392,1015.200012,1075.000000,34.299999,34.099998,638.000000,9.400000,25.400000,117.000000,2161291,21.039800,105.765200
2025-10-25 16:00:00+07:00,24.795500,70.000000,0.000000,0.000000,7.244860,333.435028,1015.000000,1050.000000,35.299999,34.900002,882.000000,11.800000,25.200001,113.000000,2161291,21.039800,105.765200
2025-10-25 17:00:00+07:00,24.145500,74.000000,0.000000,0.000000,5.600286,315.000092,1015.200012,425.000000,40.500000,40.299999,1527.000000,18.900000,28.100000,97.000000,2161291,21.039800,105.765200
2025-10-25 18:00:00+07:00,22.945499,81.000000,0.000000,0.000000,4.680000,292.619904,1015.599976,140.000000,45.799999,45.599998,2359.000000,28.600000,32.700001,73.000000,2161291,21.039800,105.765200
2025-10-25 19:00:00+07:00,22.595499,81.000000,0.000000,0.000000,4.104631,285.255157,1016.200012,95.000000,44.799999,44.599998,2879.000000,35.299999,35.700001,54.000000,2161291,21.039800,105.765200
2025-10-25 20:00:00+07:00,22.445499,81.000000,0.000000,0.000000,3.545589,293.962494,1017.099976,130.000000,42.799999,42.700001,2826.000000,36.299999,35.500000,46.000000,2161291,21.039800,105.765200
2025-10-25 21:00:00+07:00,22.245501,82.000000,0.000000,0.000000,3.826853,311.185822,1017.599976,195.000000,41.900002,41.700001,2460.000000,34.400002,33.799999,43.000000,2161291,21.039800,105.765200
2025-10-20 00:00:00+07:00,24.875999,91.000000,0.100000,0.000000,6.924738,278.972534,1013.200012,425.000000,28.400000,28.299999,624.000000,24.200001,25.600000,58.000000,2161292,21.015200,105.799900
2025-10-20 01:00:00+07:00,25.275999,91.000000,0.000000,0.000000,8.699793,294.443939,1013.000000,460.000000,28.700001,28.600000,420.000000,21.700001,23.500000,57.000000,2161292,21.015200,105.799900
2025-10-20 02:00:00+07:00,24.875999,92.000000,0.000000,0.000000,9.387651,302.471161,1012.599976,520.000000,29.000000,28.900000,346.000000,20.100000,21.700001,53.000000,2161292,21.015200,105.799900
2025-10-20 03:00:00+07:00,24.675999,93.000000,0.000000,0.000000,8.714677,308.290192,1012.700012,570.000000,29.900000,29.799999,367.000000,19.500000,20.299999,47.000000,2161292,21.015200,105.799900
2025-10-20 04:00:00+07:00,24.575998,94.000000,0.000000,0.000000,7.594208,328.570496,1012.700012,600.000000,30.900000,30.900000,436.000000,19.900000,20.600000,42.000000,2161292,21.015200,105.799900
2025-10-20 05:00:00+07:00,24.625999,90.000000,0.000000,0.000000,7.695920,349.215729,1013.299988,615.000000,32.700001,32.700001,580.000000,22.700001,24.200001,35.000000,2161292,21.015200,105.799900
2025-10-20 06:00:00+07:00,24.375999,85.000000,0.000000,0.000000,7.559999,360.000000,1013.900024,590.000000,36.599998,36.400002,771.000000,26.600000,29.299999,29.000000,2161292,21.015200,105.799900
2025-10-20 07:00:00+07:00,24.976000,83.000000,0.000000,0.000000,7.568566,2.726261,1014.599976,630.000000,36.299999,36.299999,885.000000,26.700001,32.700001,31.000000,2161292,21.015200,105.799900
2025-10-20 08:00:00+07:00,25.625999,78.000000,0.000000,0.000000,9.885262,10.491434,1015.500000,710.000000,23.200001,23.200001,845.000000,20.900000,28.600000,46.000000,2161292,21.015200,105.799900
2025-10-20 09:00:00+07:00,26.275999,72.000000,0.000000,0.000000,14.241630,20.725639,1016.000000,880.000000,17.799999,17.799999,727.000000,13.000000,22.900000,66.000000,2161292,21.015200,105.799900
2025-10-20 10:00:00+07:00,26.925999,70.000000,0.000000,0.000000,15.463246,24.775122,1015.500000,1030.000000,15.400000,15.400000,630.000000,6.900000,18.299999,85.000000,2161292,21.015200,105.799900
2025-10-20 11:00:00+07:00,27.575998,67.000000,0.000000,0.000000,16.583460,27.121223,1014.700012,1200.000000,14.800000,14.800000,584.000000,4.500000,15.900000,101.000000,2161292,21.015200,105.799900
2025-10-20 12:00:00+07:00,28.476000,64.000000,0.000000,0.000000,15.629971,28.926332,1013.400024,1350.000000,14.600000,14.600000,560.000000,4.000000,14.600000,115.000000,2161292,21.015200,105.799900
2025-10-20 13:00:00+07:00,29.976000,60.000000,0.000000,0.000000,12.783802,32.347424,1012.599976,1485.000000,12.700000,12.700000,568.000000,4.400000,14.000000,122.000000,2161292,21.015200,105.799900
2025-10-20 14:00:00+07:00,29.775999,59.000000,0.000000,0.000000,12.889810,35.909817,1011.299988,1530.000000,11.700000,11.700000,611.000000,4.900000,13.500000,121.000000,2161292,21.015200,105.799900
2025-10-20 15:00:00+07:00,29.775999,57.000000,0.000000,0.000000,12.538134,39.173653,1010.799988,1540.000000,11.800000,11.800000,688.000000,6.400000,13.700000,113.000000,2161292,21.015200,105.799900
2025-10-20 16:00:00+07:00,29.325998,57.000000,0.000000,0.000000,11.966954,43.781200,1010.700012,1525.000000,13.600000,13.500000,801.000000,10.400000,15.900000,102.000000,2161292,21.015200,105.799900
2025-10-20 17:00:00+07:00,28.375999,60.000000,0.000000,0.000000,8.161764,48.576431,1011.500000,875.000000,18.000000,18.000000,1010.000000,19.100000,21.600000,86.000000,2161292,21.015200,105.799900
2025-10-20 18:00:00+07:00,26.675999,67.000000,0.000000,0.000000,4.843305,41.987129,1012.299988,675.000000,25.400000,25.400000,1257.000000,30.400000,29.299999,67.000000,2161292,21.015200,105.799900
2025-10-20 19:00:00+07:00,26.175999,70.000000,0.000000,0.000000,5.191994,33.690102,1013.400024,610.000000,35.000000,35.000000,1370.000000,34.700001,34.099998,51.000000,2161292,21.015200,105.799900
2025-10-20 20:00:00+07:00,25.226000,73.000000,0.000000,0.000000,5.315336,28.300659,1014.099976,635.000000,32.099998,32.099998,1237.000000,31.000000,31.700001,49.000000,2161292,21.015200,105.799900
2025-10-20 21:00:00+07:00,24.775999,74.000000,0.000000,0.000000,4.553679,18.435053,1014.900024,620.000000,28.700001,28.600000,971.000000,25.799999,28.299999,47.000000,2161292,21.015200,105.799900
2025-10-20 22:00:00+07:00,24.226000,75.000000,0.000000,0.000000,4.024922,10.304792,1015.200012,670.000000,28.200001,28.100000,739.000000,22.200001,25.799999,45.000000,2161292,21.015200,105.799900
2025-10-20 23:00:00+07:00,23.575998,76.000000,0.000000,0.000000,5.154416,12.094739,1015.599976,750.000000,28.700001,28.700001,599.000000,21.600000,24.900000,43.000000,2161292,21.015200,105.799900
2025-10-21 00:00:00+07:00,23.075998,77.000000,0.000000,0.000000,5.860375,10.619610,1015.599976,780.000000,29.299999,29.299999,493.000000,22.600000,24.900000,41.000000,2161292,21.015200,105.799900
2025-10-21 01:00:00+07:00,23.325998,75.000000,0.000000,0.000000,7.208994,2.862346,1015.400024,790.000000,30.299999,30.200001,421.000000,23.299999,25.000000,39.000000,2161292,21.015200,105.799900
2025-10-21 02:00:00+07:00,22.726000,75.000000,0.000000,0.000000,6.924738,351.027435,1015.299988,840.000000,30.600000,30.600000,383.000000,23.299999,25.100000,37.000000,2161292,21.015200,105.799900
2025-10-21 03:00:00+07:00,22.226000,75.000000,0.000000,0.000000,6.725354,344.475830,1015.200012,900.000000,30.600000,30.500000,378.000000,23.100000,25.299999,35.000000,2161292,21.015200,105.799900
2025-10-21 04:00:00+07:00,21.825998,75.000000,0.000000,0.000000,6.638072,347.471191,1015.299988,825.000000,29.799999,29.799999,400.000000,22.700001,25.600000,33.000000,2161292,21.015200,105.799900
2025-10-21 05:00:00+07:00,21.375999,75.000000,0.000000,0.000000,5.937272,345.963715,1015.599976,730.000000,29.000000,29.000000,473.000000,22.400000,26.400000,31.000000,2161292,21.015200,105.799900
2025-10-21 06:00:00+07:00,20.925999,77.000000,0.000000,0.000000,5.506941,348.690094,1016.400024,715.000000,28.600000,28.600000,572.000000,22.000000,27.200001,30.000000,2161292,21.015200,105.799900
